countyid,countyname,name
14,Cluj,Sardu
14,Cluj,Satu-Lung
14,Cluj,Saula
14,Cluj,Sava
14,Cluj,Savadisla
14,Cluj,Scrind-Frasinet
14,Cluj,Sic
14,Cluj,Sicfa
14,Cluj,Sigau
14,Cluj,Silivas
14,Cluj,Smida
14,Cluj,Soimeni
14,Cluj,Somcutu-Mic
14,Cluj,Somesu-Cald
14,Cluj,Somesu-Rece
14,Cluj,Soporu-de-Campie
14,Cluj,Starcu
14,Cluj,Stejeris
14,Cluj,Stoiana
14,Cluj,Stolna
14,Cluj,Straja-Capusu-Mare
14,Cluj,Straja-Cojocna
14,Cluj,Strambu
14,Cluj,Strucut
14,Cluj,Suaras
14,Cluj,Suatu
14,Cluj,Sub-Coasta
14,Cluj,Suceagu
14,Cluj,Sucutard
14,Cluj,Sumurducu
14,Cluj,Surduc
14,Cluj,Sutu
14,Cluj,Taga
14,Cluj,Targusor
14,Cluj,Tarnita
14,Cluj,Tarpiu
14,Cluj,Tauseni
14,Cluj,Tauti
14,Cluj,Ticu
14,Cluj,Ticu-Colonie
14,Cluj,Tiocu-de-Jos
14,Cluj,Tiocu-de-Sus
14,Cluj,Tioltiur
14,Cluj,Topa-Mica
14,Cluj,Tranisu
14,Cluj,Tritenii-de-Jos
14,Cluj,Tritenii-de-Sus
14,Cluj,Tritenii-Hotar
14,Cluj,Turda
14,Cluj,Turea
14,Cluj,Tureni
14,Cluj,Turmasi
14,Cluj,Unguras
14,Cluj,Urca
14,Cluj,Urisor
14,Cluj,Vad
14,Cluj,Vaida-Camaras
14,Cluj,Valcele
14,Cluj,Valcelele
14,Cluj,Vale
14,Cluj,Valea-Agrisului
14,Cluj,Valea-Calda
14,Cluj,Valea-Caseielului
14,Cluj,Valea-Ciresoii
14,Cluj,Valea-Draganului
14,Cluj,Valea-Florilor
14,Cluj,Valea-Garboului
14,Cluj,Valea-Grosilor
14,Cluj,Valea-Ierii
14,Cluj,Valea-lui-Cati
14,Cluj,Valea-lui-Opris
14,Cluj,Valea-Luncii
14,Cluj,Valea-Ungurasului
14,Cluj,Valea-Vadului
14,Cluj,Valeni-Caianu
14,Cluj,Valeni-Calatele
14,Cluj,Valisoara
14,Cluj,Vanatori
14,Cluj,Vechea
14,Cluj,Viisoara
14,Cluj,Visagu
14,Cluj,Visea
14,Cluj,Vistea
14,Cluj,Vlaha
14,Cluj,Vultureni
14,Cluj,Zorenii-de-Vale
15,Constanta,23.Aug
15,Constanta,2-Mai
15,Constanta,Abrud
15,Constanta,Adamclisi
15,Constanta,Agigea
15,Constanta,Albesti
15,Constanta,Aliman
15,Constanta,Almalau
15,Constanta,Amzacea
15,Constanta,Arsa
15,Constanta,Aurora
15,Constanta,Baltagesti
15,Constanta,Baneasa
15,Constanta,Baraganu
15,Constanta,Basarabi
15,Constanta,Biruinta
15,Constanta,Brebeni
15,Constanta,Bugeac
15,Constanta,Calugareni
15,Constanta,Canlia
15,Constanta,Capidava
15,Constanta,Carvan
15,Constanta,Cascioarele
15,Constanta,Casian
15,Constanta,Casicea
15,Constanta,Castelu
15,Constanta,Cerchezu
15,Constanta,Cernavoda
15,Constanta,Cetatea
15,Constanta,Cheia
15,Constanta,Chirnogeni
15,Constanta,Ciobanita
15,Constanta,Ciobanu
15,Constanta,Ciocarlia
15,Constanta,Ciocarlia-de-Sus
15,Constanta,Closca
15,Constanta,Cobadin
15,Constanta,Cochirleni
15,Constanta,Cogealac
15,Constanta,Comana
15,Constanta,Conacu
15,Constanta,Constanta
15,Constanta,Corbu
15,Constanta,Coroana
15,Constanta,Coslugea
15,Constanta,Costinesti
15,Constanta,Cotu-Vaii
15,Constanta,Crangu
15,Constanta,Credinta
15,Constanta,Crisan
15,Constanta,Crucea
15,Constanta,Cuiugiuc
15,Constanta,Cumpana
15,Constanta,Curcani
15,Constanta,Cuza-Voda
15,Constanta,Darabani
15,Constanta,Deleni
15,Constanta,Dobromir
15,Constanta,Dobromiru-din-Deal
15,Constanta,Dorobantu
15,Constanta,Dropia
15,Constanta,Dulcesti
15,Constanta,Dulgheru
15,Constanta,Dumbraveni
15,Constanta,Dunarea
15,Constanta,Dunareni
15,Constanta,Eforie
15,Constanta,Eforie-Nord
15,Constanta,Eforie-Sud
15,Constanta,Esechioi
15,Constanta,Faclia
15,Constanta,Fantana-Mare
15,Constanta,Fantanele
15,Constanta,Faurei
15,Constanta,Floriile
15,Constanta,Furnica
15,Constanta,Galbiori
15,Constanta,Galita
15,Constanta,Garliciu
15,Constanta,Garlita
15,Constanta,General-Scarisoreanu
15,Constanta,Gherghina
15,Constanta,Ghindaresti
15,Constanta,Goruni
15,Constanta,Gradina
15,Constanta,Graniceru
15,Constanta,Gura-Dobrogei
15,Constanta,Hagieni
15,Constanta,Harsova
15,Constanta,Hateg
15,Constanta,Horia
15,Constanta,Independenta
15,Constanta,Ion-Corvin
15,Constanta,Istria
15,Constanta,Ivrinezu-Mare
15,Constanta,Ivrinezu-Mic
15,Constanta,Izvoarele
15,Constanta,Izvoru-Mare
15,Constanta,Jupiter
15,Constanta,Lanurile
15,Constanta,Lazu
15,Constanta,Lespezi
15,Constanta,Limanu
15,Constanta,Lipnita
15,Constanta,Lumina
15,Constanta,Luminita
15,Constanta,Magura
15,Constanta,Mamaia
15,Constanta,Mamaia-Sat
15,Constanta,Mangalia
15,Constanta,Medgidia
15,Constanta,Mereni
15,Constanta,Mihail-Kogalniceanu
15,Constanta,Mihai-Viteazu
15,Constanta,Miorita
15,Constanta,Mircea-Voda
15,Constanta,Mireasa
15,Constanta,Miristea
15,Constanta,Mosneni
15,Constanta,Movila-Verde
15,Constanta,Movilita
15,Constanta,Navodari
15,Constanta,Navodari-Tabara
15,Constanta,Nazarcea
15,Constanta,Negresti
15,Constanta,Negru-Voda
15,Constanta,Negureni
15,Constanta,Neptun
15,Constanta,Nicolae-Balcescu
15,Constanta,Nisipari
15,Constanta,Nistoresti
15,Constanta,Nuntasi
15,Constanta,Oituz
15,Constanta,Olimp
15,Constanta,Olteni
15,Constanta,Oltina
15,Constanta,Osmancea
15,Constanta,Ostrov
15,Constanta,Ovidiu
15,Constanta,Padureni
15,Constanta,Palazu-Mare
15,Constanta,Palazu-Mic
15,Constanta,Pantelimon
15,Constanta,Pantelimon-de-Jos
15,Constanta,Pecineaga
15,Constanta,Pelinu
15,Constanta,Pestera
15,Constanta,Petrosani
15,Constanta,Piatra
15,Constanta,Pietreni
15,Constanta,Plopeni
15,Constanta,Poarta-Alba
15,Constanta,Poiana
15,Constanta,Potarnichea
15,Constanta,Ramnicu-de-Jos
15,Constanta,Ramnicu-de-Sus
15,Constanta,Raristea
15,Constanta,Rasova
15,Constanta,Razoarele
15,Constanta,Remus-Opreanu
15,Constanta,Runcu
15,Constanta,Sacele
15,Constanta,Saligny
15,Constanta,Sanatoriul-Agigea
15,Constanta,Saraiu
15,Constanta,Satu-Nou-Mircea-Voda
15,Constanta,Satu-Nou-Oltina
15,Constanta,Saturn
15,Constanta,Schitu
15,Constanta,Seimeni
15,Constanta,Seimenii-Mici
15,Constanta,Sibioara
15,Constanta,Silistea
15,Constanta,Siminoc
15,Constanta,Sinoie
15,Constanta,Sipotele
15,Constanta,Siriu
15,Constanta,Statiunea-Zoologica
15,Constanta,Stefan-cel-Mare
15,Constanta,Stejaru
15,Constanta,Straja
15,Constanta,Strunga
15,Constanta,Stupina
15,Constanta,Targusor
15,Constanta,Tariverde
15,Constanta,Tataru
15,Constanta,Techirghiol
15,Constanta,Tepes-Voda
15,Constanta,Tibrinu
15,Constanta,Tichilesti
15,Constanta,Topalu
15,Constanta,Topraisar
15,Constanta,Tortoman
15,Constanta,Traian
15,Constanta,Tudor-Vladimirescu
15,Constanta,Tufani
15,Constanta,Tuzla
15,Constanta,Urluia
15,Constanta,Vadu
15,Constanta,Vadu-Oii
15,Constanta,Valcelele
15,Constanta,Valea-Dacilor
15,Constanta,Valeni
15,Constanta,Valul-lui-Traian
15,Constanta,Vama-Veche
15,Constanta,Vanatori
15,Constanta,Vartop
15,Constanta,Venus
15,Constanta,Veteranu
15,Constanta,Viile
15,Constanta,Viisoara
15,Constanta,Viroaga
15,Constanta,Vlahii
15,Constanta,Vulturu
15,Constanta,Zorile
15,Constanta,Murfatlar
16,Covasna,Aita-Mare
16,Covasna,Aita-Medie
16,Covasna,Aita-Seaca
16,Covasna,Albis
16,Covasna,Alungeni
16,Covasna,Anghelus
16,Covasna,Aninoasa
16,Covasna,Araci
16,Covasna,Arcus
16,Covasna,Ariusd
16,Covasna,Bacel
16,Covasna,Baraolt
16,Covasna,Barcani
16,Covasna,Batani
16,Covasna,Batanii-Mari
16,Covasna,Batanii-Mici
16,Covasna,Belani
16,Covasna,Belin
16,Covasna,Belin-Vale
16,Covasna,Biborteni
16,Covasna,Bicfalau
16,Covasna,Bita
16,Covasna,Bixad
16,Covasna,Bodoc
16,Covasna,Bodos
16,Covasna,Borosneu-Mare
16,Covasna,Borosneu-Mic
16,Covasna,Bradet
16,Covasna,Bradut
16,Covasna,Brates
16,Covasna,Bretcu
16,Covasna,Calnic
16,Covasna,Capeni
16,Covasna,Carpinenii
16,Covasna,Casinu-Mic
16,Covasna,Catalina
16,Covasna,Cernat
16,Covasna,Chichis
16,Covasna,Chilieni
16,Covasna,Chiurus
16,Covasna,Comandau
16,Covasna,Coseni
16,Covasna,Covasna
16,Covasna,Crasna
16,Covasna,Dalnic
16,Covasna,Dobarlau
16,Covasna,Dobolii-de-Jos
16,Covasna,Dobolii-de-Sus
16,Covasna,Doboseni
16,Covasna,Estelnic
16,Covasna,Filia
16,Covasna,Floroaia
16,Covasna,Fotos
16,Covasna,Ghelinta
16,Covasna,Ghidfalau
16,Covasna,Haghig
16,Covasna,Harale
16,Covasna,Hatuica
16,Covasna,Herculian
16,Covasna,Hetea
16,Covasna,Hilib
16,Covasna,Iaras
16,Covasna,Icafalau
16,Covasna,Ilieni
16,Covasna,Imeni
16,Covasna,Intorsura-Buzaului
16,Covasna,Ladauti
16,Covasna,Lemnia
16,Covasna,Let
16,Covasna,Lisnau
16,Covasna,Lisnau-Vale
16,Covasna,Lunca-Marcusului
16,Covasna,Lunca-Ozunului
16,Covasna,Lunga
16,Covasna,Lutoasa
16,Covasna,Magherus
16,Covasna,Malnas
16,Covasna,Malnas-Bai
16,Covasna,Marcus
16,Covasna,Marcusa
16,Covasna,Martanus
16,Covasna,Martineni
16,Covasna,Mereni
16,Covasna,Merisor
16,Covasna,Micfalau
16,Covasna,Miclosoara
16,Covasna,Moacsa
16,Covasna,Oituz
16,Covasna,Ojdula
16,Covasna,Olteni
16,Covasna,Ozun
16,Covasna,Ozunca-Bai
16,Covasna,Pachia
16,Covasna,Padureni
16,Covasna,Papauti
16,Covasna,Peteni
16,Covasna,Petriceni
16,Covasna,Poian
16,Covasna,Racosul-de-Sus
16,Covasna,Reci
16,Covasna,Saciova
16,Covasna,Sancraiu
16,Covasna,Santionlunca
16,Covasna,Sanzieni
16,Covasna,Saramas
16,Covasna,Scradoasa
16,Covasna,Sfantu-Gheorghe
16,Covasna,Sita-Buzaului
16,Covasna,Surcea
16,Covasna,Talisoara
16,Covasna,Tamasfalau
16,Covasna,Targu-Secuiesc
16,Covasna,Telechia
16,Covasna,Tufalau
16,Covasna,Turia
16,Covasna,Valcele
16,Covasna,Valea-Crisului
16,Covasna,Valea-Dobarlaului
16,Covasna,Valea-Mare
16,Covasna,Valea-Mica
16,Covasna,Valea-Scurta
16,Covasna,Valea-Seaca
16,Covasna,Valea-Zalanului
16,Covasna,Varghis
16,Covasna,Zabala
16,Covasna,Zabratau
16,Covasna,Zagon
16,Covasna,Zalan
16,Covasna,Zoltan
17,Dambovita,Adanca
17,Dambovita,Alunis
17,Dambovita,Alunisu
17,Dambovita,Aninoasa
17,Dambovita,Aninosani
17,Dambovita,Bacesti
17,Dambovita,Badeni
17,Dambovita,Badulesti
17,Dambovita,Balanesti
17,Dambovita,Baldana
17,Dambovita,Baleni
17,Dambovita,Baleni-Romani
17,Dambovita,Baleni-Sarbi
17,Dambovita,Balteni
17,Dambovita,Banesti
17,Dambovita,Baraceni
17,Dambovita,Barbuceanu
17,Dambovita,Barbuletu
17,Dambovita,Bechinesti
17,Dambovita,Bela
17,Dambovita,Berevoesti
17,Dambovita,Bezdead
17,Dambovita,Bilciuresti
17,Dambovita,Blidari
17,Dambovita,Boboci
17,Dambovita,Bolovani
17,Dambovita,Boteni
17,Dambovita,Bradatel
17,Dambovita,Brancoveanu
17,Dambovita,Branesti
17,Dambovita,Branistea
17,Dambovita,Bratestii-de-Jos
17,Dambovita,Brebu
17,Dambovita,Brezoaele
17,Dambovita,Brezoaia
17,Dambovita,Brosteni-Bezdead
17,Dambovita,Brosteni-Produlesti
17,Dambovita,Brosteni-Visina
17,Dambovita,Buciumeni
17,Dambovita,Bucsani
17,Dambovita,Bujoreanca
17,Dambovita,Bumbuia
17,Dambovita,Bungetu
17,Dambovita,Burduca
17,Dambovita,Butimanu
17,Dambovita,Butoiu-de-Jos
17,Dambovita,Butoiu-de-Sus
17,Dambovita,Calugareni-Cobia
17,Dambovita,Calugareni
17,Dambovita,Candesti
17,Dambovita,Candesti-Deal
17,Dambovita,Candesti-Vale
17,Dambovita,Caprioru
17,Dambovita,Capsuna
17,Dambovita,Capu-Coastei
17,Dambovita,Carlanesti
17,Dambovita,Catanele
17,Dambovita,Catunu-Cornesti
17,Dambovita,Catunu-Salcioara
17,Dambovita,Cazaci
17,Dambovita,Cetatuia
17,Dambovita,Chirca
17,Dambovita,Ciocanari
17,Dambovita,Ciocanesti
17,Dambovita,Coada-Izvorului
17,Dambovita,Cobia
17,Dambovita,Cobiuta
17,Dambovita,Cocani
17,Dambovita,Cojasca
17,Dambovita,Cojocaru
17,Dambovita,Cojoiu
17,Dambovita,Colacu
17,Dambovita,Colanu
17,Dambovita,Colibasi
17,Dambovita,Comisani
17,Dambovita,Contesti
17,Dambovita,Copaceni
17,Dambovita,Corbii-Mari
17,Dambovita,Cornatelu
17,Dambovita,Cornesti
17,Dambovita,Corni
17,Dambovita,Costesti
17,Dambovita,Costestii-din-Deal
17,Dambovita,Costestii-din-Vale
17,Dambovita,Costisata
17,Dambovita,Craciunesti
17,Dambovita,Crangasi
17,Dambovita,Crangurile
17,Dambovita,Crangurile-de-Jos
17,Dambovita,Crangurile-de-Sus
17,Dambovita,Cretu
17,Dambovita,Cretulesti
17,Dambovita,Crevedia
17,Dambovita,Cricovu-Dulce
17,Dambovita,Cristeasca
17,Dambovita,Crivatu
17,Dambovita,Croitori
17,Dambovita,Crovu
17,Dambovita,Cucuteni
17,Dambovita,Cuparu
17,Dambovita,Cuza-Voda
17,Dambovita,Dambovicioara
17,Dambovita,Darmanesti
17,Dambovita,Darza
17,Dambovita,Dealu-Frumos
17,Dambovita,Dealu-Mare
17,Dambovita,Decindea
17,Dambovita,Decindeni
17,Dambovita,Diaconesti
17,Dambovita,Dimoiu
17,Dambovita,Dobra
17,Dambovita,Dobresti
17,Dambovita,Doicesti
17,Dambovita,Dospinesti
17,Dambovita,Dragaesti-Pamanteni
17,Dambovita,Dragaesti-Ungureni
17,Dambovita,Dragodana
17,Dambovita,Dragodanesti
17,Dambovita,Dragomiresti
17,Dambovita,Dumbrava
17,Dambovita,Dupa-Deal
17,Dambovita,Fagetu
17,Dambovita,Fantanele
17,Dambovita,Ferestre
17,Dambovita,Feteni
17,Dambovita,Fieni
17,Dambovita,Fierbinti
17,Dambovita,Finta
17,Dambovita,Finta-Mare
17,Dambovita,Finta-Veche
17,Dambovita,Frasin-Deal
17,Dambovita,Frasinu
17,Dambovita,Frasin-Vale
17,Dambovita,Fusea
17,Dambovita,Gaesti
17,Dambovita,Gamanesti
17,Dambovita,Garleni
17,Dambovita,Geangoesti
17,Dambovita,Gemenea-Bratulesti
17,Dambovita,Gheboaia
17,Dambovita,Gheboieni
17,Dambovita,Ghergani
17,Dambovita,Gherghesti
17,Dambovita,Gherghitesti
17,Dambovita,Ghimpati
17,Dambovita,Ghinesti
17,Dambovita,Ghirdoveni
17,Dambovita,Glod
17,Dambovita,Glodeni
17,Dambovita,Glodeni-Pucioasa
17,Dambovita,Glogoveanu
17,Dambovita,Gorgota
17,Dambovita,Greci
17,Dambovita,Grozavesti
17,Dambovita,Gulia
17,Dambovita,Gura-Barbuletului
17,Dambovita,Gura-Foii
17,Dambovita,Gura-Ocnitei
17,Dambovita,Gura-Sutii
17,Dambovita,Gura-Vulcanei
17,Dambovita,Gusoiu
17,Dambovita,Habeni
17,Dambovita,Hagioaica
17,Dambovita,Hanu-lui-Pala
17,Dambovita,Helesteu
17,Dambovita,Hodarasti
17,Dambovita,Hulubesti
17,Dambovita,Iazu
17,Dambovita,Ibrianu
17,Dambovita,Iedera
17,Dambovita,Iedera-de-Jos
17,Dambovita,Iedera-de-Sus
17,Dambovita,IL-Caragiale
17,Dambovita,Ilfoveni
17,Dambovita,Ionesti
17,Dambovita,Izvoarele
17,Dambovita,Izvoru-Valea-Lunga
17,Dambovita,Izvoru-Visina
17,Dambovita,Jugureni
17,Dambovita,Laculete
17,Dambovita,Laculete-Gara
17,Dambovita,Lazuri
17,Dambovita,Livezile-Glodeni
17,Dambovita,Livezile-Valea-Mare
17,Dambovita,Lucianca
17,Dambovita,Lucieni
17,Dambovita,Ludesti
17,Dambovita,Lunca-Moroeni
17,Dambovita,Lunca-Voinesti
17,Dambovita,Lunguletu
17,Dambovita,Magura-Bezdead
17,Dambovita,Magura-Hulubesti
17,Dambovita,Malu-cu-Flori
17,Dambovita,Malu-Mierii
17,Dambovita,Malurile
17,Dambovita,Manastioara
17,Dambovita,Manastirea
17,Dambovita,Manesti
17,Dambovita,Manga
17,Dambovita,Manjina
17,Dambovita,Marcesti
17,Dambovita,Marginenii-de-Sus
17,Dambovita,Maruntisu
17,Dambovita,Matasaru
17,Dambovita,Matraca
17,Dambovita,Mavrodin
17,Dambovita,Meisoare
17,Dambovita,Mereni-Contesti
17,Dambovita,Mereni-Titu
17,Dambovita,Merii
17,Dambovita,Merisoru
17,Dambovita,Mesteacan
17,Dambovita,Miclosanii-Mari
17,Dambovita,Miclosanii-Mici
17,Dambovita,Miculesti
17,Dambovita,Mija
17,Dambovita,Milosari
17,Dambovita,Mircea-Voda
17,Dambovita,Mislea
17,Dambovita,Miulesti
17,Dambovita,Moara-din-Groapa
17,Dambovita,Moara-Noua
17,Dambovita,Mogosani
17,Dambovita,Mogosesti
17,Dambovita,Moreni
17,Dambovita,Moroeni
17,Dambovita,Morteni
17,Dambovita,Mosia-Mica
17,Dambovita,Motaieni
17,Dambovita,Movila-Niculesti
17,Dambovita,Movila-Salcioara
17,Dambovita,Muscel
17,Dambovita,Neajlovu
17,Dambovita,Nicolaesti
17,Dambovita,Niculesti
17,Dambovita,Nisipurile
17,Dambovita,Nucet
17,Dambovita,Ochiuri
17,Dambovita,Ocnita
17,Dambovita,Odaia-Turcului
17,Dambovita,Odobesti
17,Dambovita,Olteni-Lucieni
17,Dambovita,Olteni-Uliesti
17,Dambovita,Oncesti
17,Dambovita,Oreasca
17,Dambovita,Padureni
17,Dambovita,Patroaia-Deal
17,Dambovita,Patroaia-Vale
17,Dambovita,Persinari
17,Dambovita,Petresti
17,Dambovita,Petresti-Corbii-Mari
17,Dambovita,Piatra
17,Dambovita,Picior-de-Munte
17,Dambovita,Pietrari
17,Dambovita,Pietrosita
17,Dambovita,Pitaru
17,Dambovita,Plopu
17,Dambovita,Podu-Corbencii
17,Dambovita,Podu-Cristinii
17,Dambovita,Podu-Rizii
17,Dambovita,Poiana
17,Dambovita,Poienita
17,Dambovita,Poroinica
17,Dambovita,Postarnacu
17,Dambovita,Potlogeni-Deal
17,Dambovita,Potlogeni-Vale
17,Dambovita,Potlogi
17,Dambovita,Potocelu
17,Dambovita,Priboiu-Branesti
17,Dambovita,Priboiu-Tatarani
17,Dambovita,Priseaca
17,Dambovita,Produlesti
17,Dambovita,Pucheni
17,Dambovita,Pucheni-Moroeni
17,Dambovita,Pucioasa
17,Dambovita,Pucioasa-Sat
17,Dambovita,Puntea-de-Greci
17,Dambovita,Putu-cu-Salcie
17,Dambovita,Racari
17,Dambovita,Raciu
17,Dambovita,Racovita
17,Dambovita,Ragu
17,Dambovita,Rancaciov
17,Dambovita,Rascaeti
17,Dambovita,Ratesti
17,Dambovita,Ratoaia
17,Dambovita,Rau-Alb-de-Jos
17,Dambovita,Rau-Alb-de-Sus
17,Dambovita,Razvad
17,Dambovita,Romanesti
17,Dambovita,Runcu
17,Dambovita,Sabiesti
17,Dambovita,Sacueni
17,Dambovita,Salcioara
17,Dambovita,Salcioara-Matasaru
17,Dambovita,Salcuta
17,Dambovita,Samurcasi
17,Dambovita,Saru
17,Dambovita,Sateni
17,Dambovita,Satu-Nou
17,Dambovita,Savesti
17,Dambovita,Scheiu-de-Jos
17,Dambovita,Scheiu-de-Sus
17,Dambovita,Schela
17,Dambovita,Selaru
17,Dambovita,Serbaneasa
17,Dambovita,Serdanu
17,Dambovita,Silistea-Raciu
17,Dambovita,Silistea-Runcu
17,Dambovita,Sipot
17,Dambovita,Slobozia
17,Dambovita,Slobozia-Moara
17,Dambovita,Sotanga
17,Dambovita,Sperieteni
17,Dambovita,Stanesti
17,Dambovita,Statesti
17,Dambovita,Stavropolia
17,Dambovita,Straosti
17,Dambovita,Stratonesti
17,Dambovita,Stubeie-Tisa
17,Dambovita,Suduleni
17,Dambovita,Sultanu
17,Dambovita,Suseni-Socetu
17,Dambovita,Suta-Seaca
17,Dambovita,Suvita
17,Dambovita,Targoviste
17,Dambovita,Tartasesti
17,Dambovita,Tatarani
17,Dambovita,Teis
17,Dambovita,Telesti
17,Dambovita,Tetcoiu
17,Dambovita,Titu
17,Dambovita,Toculesti
17,Dambovita,Tomsani
17,Dambovita,Tunari
17,Dambovita,Udresti
17,Dambovita,Uliesti
17,Dambovita,Ulmetu
17,Dambovita,Ulmi
17,Dambovita,Ungureni-Butimanu
17,Dambovita,Ungureni-Corbii-Mari
17,Dambovita,Ungureni-Cornesti
17,Dambovita,Ungureni-Dragomiresti
17,Dambovita,Urseiu
17,Dambovita,Urziceanca
17,Dambovita,Vacaresti
17,Dambovita,Vadu-Stanchii
17,Dambovita,Valea
17,Dambovita,Valea-Caselor
17,Dambovita,Valea-Dadei
17,Dambovita,Valea-Larga
17,Dambovita,Valea-Leurzii
17,Dambovita,Valea-lui-Dan
17,Dambovita,Valea-Lunga
17,Dambovita,Valea-Lunga-Cricov
17,Dambovita,Valea-Lunga-Gorgota
17,Dambovita,Valea-Lunga-Ogrea
17,Dambovita,Valea-Mare
17,Dambovita,Valea-Morii
17,Dambovita,Valea-Voievozilor
17,Dambovita,Valeni-Dambovita
17,Dambovita,Varfureni
17,Dambovita,Varfuri
17,Dambovita,Viforata
17,Dambovita,Viisoara
17,Dambovita,Visina
17,Dambovita,Visinesti
17,Dambovita,Vizuresti
17,Dambovita,Vladeni
17,Dambovita,Vlasceni
17,Dambovita,Voia
17,Dambovita,Voinesti
17,Dambovita,Vulcana-Bai
17,Dambovita,Vulcana-de-Sus
17,Dambovita,Vulcana-Pandele
17,Dambovita,Vultureanca
17,Dambovita,Zavoiu
17,Dambovita,Zidurile
18,Dolj,Adancata
18,Dolj,Afumati
18,Dolj,Albesti
18,Dolj,Almaj
18,Dolj,Almajel
18,Dolj,Amarasti
18,Dolj,Amarastii-de-Jos
18,Dolj,Amarastii-de-Sus
18,Dolj,Apele-Vii
18,Dolj,Argetoaia
18,Dolj,Badosi
18,Dolj,Bailesti
18,Dolj,Balasan
18,Dolj,Balota-de-Jos
18,Dolj,Balota-de-Sus
18,Dolj,Balta
18,Dolj,Balta-Verde
18,Dolj,Baranu
18,Dolj,Barboi
18,Dolj,Barca
18,Dolj,Basarabi
18,Dolj,Bascov
18,Dolj,Bazdana
18,Dolj,Bechet
18,Dolj,Bechet-Orodel
18,Dolj,Beharca
18,Dolj,Belcinu
18,Dolj,Belot
18,Dolj,Benesti
18,Dolj,Berbesu
18,Dolj,Bistret
18,Dolj,Bistretu-Nou
18,Dolj,Bobeanu
18,Dolj,Bodaiesti
18,Dolj,Bodaiestii-de-Sus
18,Dolj,Bogea
18,Dolj,Bojoiu
18,Dolj,Booveni
18,Dolj,Botosesti-Paia
18,Dolj,Boureni
18,Dolj,Brabeti
18,Dolj,Brabova
18,Dolj,Bradesti
18,Dolj,Bradesti-Batrani
18,Dolj,Bralostita
18,Dolj,Brandusa
18,Dolj,Braniste-Daneti
18,Dolj,Braniste-Filiasi
18,Dolj,Braniste-Podari
18,Dolj,Bratovoesti
18,Dolj,Breasta
18,Dolj,Bucicani
18,Dolj,Bucovat
18,Dolj,Bucovicior
18,Dolj,Bujor
18,Dolj,Bulzesti
18,Dolj,Busteni
18,Dolj,Busu
18,Dolj,Busuletu
18,Dolj,Buzduc
18,Dolj,Caciulatesti
18,Dolj,Caciulatu
18,Dolj,Calafat
18,Dolj,Calarasi
18,Dolj,Calinesti
18,Dolj,Calopar
18,Dolj,Calugarei
18,Dolj,Campeni
18,Dolj,Caraiman
18,Dolj,Caraula
18,Dolj,Carcea
18,Dolj,Carligei
18,Dolj,Carna
18,Dolj,Carpen
18,Dolj,Carstovani
18,Dolj,Caruia
18,Dolj,Castranova
18,Dolj,Castrele-Traiane
18,Dolj,Catane
18,Dolj,Catanele-Noi
18,Dolj,Celaru
18,Dolj,Cerat
18,Dolj,Cernat
18,Dolj,Cernatesti
18,Dolj,Cetate
18,Dolj,Cetatuia-Cioroiasi
18,Dolj,Cetatuia-Vela
18,Dolj,Chiasu
18,Dolj,Ciocanele
18,Dolj,Ciocanesti
18,Dolj,Cioroiasi
18,Dolj,Cioroiu-Nou
18,Dolj,Ciupercenii-Noi
18,Dolj,Ciupercenii-Vechi
18,Dolj,Ciutura
18,Dolj,Cleanov
18,Dolj,Comanicea
18,Dolj,Comosteni
18,Dolj,Corlate
18,Dolj,Cornetu
18,Dolj,Cornita
18,Dolj,Cornu
18,Dolj,Cosereni
18,Dolj,Cosoveni
18,Dolj,Cotofenii-din-Dos
18,Dolj,Cotofenii-din-Fata
18,Dolj,Cotu
18,Dolj,Covei
18,Dolj,Craiova
18,Dolj,Criva
18,Dolj,Crovna
18,Dolj,Curmatura
18,Dolj,Dabuleni
18,Dolj,Daneti
18,Dolj,Deleni
18,Dolj,Desa
18,Dolj,Desnatui
18,Dolj,Diosti
18,Dolj,Dobresti
18,Dolj,Dobridor
18,Dolj,Dobromira
18,Dolj,Dobrotesti
18,Dolj,Domnu-Tudor
18,Dolj,Dragoaia
18,Dolj,Dragotesti
18,Dolj,Dranic
18,Dolj,Dudovicesti
18,Dolj,Dutulesti
18,Dolj,Facai
18,Dolj,Faget
18,Dolj,Fantanele-Radovan
18,Dolj,Fantanele-Teslui
18,Dolj,Fantani
18,Dolj,Farcas
18,Dolj,Filaret
18,Dolj,Filiasi
18,Dolj,Floran
18,Dolj,Floresti
18,Dolj,Foisor
18,Dolj,Frasin
18,Dolj,Fratila
18,Dolj,Fratostita
18,Dolj,Gabru
18,Dolj,Gaia
18,Dolj,Galicea-Mare
18,Dolj,Galiciuica
18,Dolj,Gangiova
18,Dolj,Garlesti
18,Dolj,Geblesti
18,Dolj,Georocel
18,Dolj,Georocu-Mare
18,Dolj,Ghercesti
18,Dolj,Ghidici
18,Dolj,Ghindeni
18,Dolj,Ghizdavesti
18,Dolj,Gighera
18,Dolj,Giubega
18,Dolj,Giurgita
18,Dolj,Godeni
18,Dolj,Gogosesti
18,Dolj,Gogosita
18,Dolj,Gogosu
18,Dolj,Goicea
18,Dolj,Goiesti
18,Dolj,Golenti
18,Dolj,Golfin
18,Dolj,Golumbelu
18,Dolj,Golumbu
